TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,AmountGroup,Target,PCA1,PCA2
510.7,2023-06-07 16:35:27,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,2024-11-04 08:07:57,Dewasa Muda,Besar,2,-0.9010655194812626,-0.8965801596700025
331.98,2023-08-28 16:40:01,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,2024-11-04 08:09:26,Lansia,Besar,0,1.732075505839682,1.3094920195900341
199.54,2023-10-10 17:24:33,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,2024-11-04 08:10:49,Paruh Baya,Sedang,3,1.0895407052184065,-1.6808117139591157
212.97,2023-11-14 16:56:34,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,2024-11-04 08:10:42,Paruh Baya,Sedang,0,0.3381103948720059,-0.7368898140813065
270.56,2023-02-17 16:57:32,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,2024-11-04 08:08:05,Remaja,Sedang,1,-1.5931684048036943,-0.14075819296178682
306.37,2023-06-27 18:26:08,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,2024-11-04 08:07:43,Dewasa Muda,Besar,3,0.053255712835713925,0.16466830177994718
643.02,2023-10-02 17:47:19,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,2024-11-04 08:07:01,Dewasa Muda,Besar,2,0.8835948398544363,1.624665135274631
98.48,2023-02-16 17:14:41,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,2024-11-04 08:11:29,Paruh Baya,Kecil,3,1.097045023324217,0.5463375383453192
889.01,2023-08-29 17:55:07,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,2024-11-04 08:11:23,Dewasa Muda,Besar,2,-0.7005210275987327,1.6029106257369723
537.86,2023-09-19 16:44:21,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.06,2024-11-04 08:09:27,Dewasa Muda,Besar,2,-1.7045040503758204,0.7936577906098374
241.18,2023-05-30 18:29:15,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.53,2024-11-04 08:06:56,Remaja,Sedang,1,-1.5009412572978194,-0.46884596889600244
130.54,2023-04-05 17:20:36,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,2024-11-04 08:09:50,Lansia,Sedang,3,1.9553199380496318,-0.1742764071694022
800.29,2023-12-04 16:25:27,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.4,2024-11-04 08:11:42,Remaja,Besar,2,-1.9421237807814713,2.1658716948272874
8.81,2023-05-22 16:57:30,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,2024-11-04 08:09:40,Paruh Baya,Kecil,3,2.0493713436778878,-1.2848898695404933
28.52,2023-06-02 16:54:12,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.51,2024-11-04 08:08:28,Remaja,Kecil,1,-1.7639464696750085,-1.1813895892590678
431.31,2023-05-01 16:18:16,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.73,2024-11-04 08:09:29,Remaja,Besar,1,-1.7683742935009568,0.791947026434744
885.33,2023-08-22 18:41:50,Credit,Raleigh,ATM,47.0,Engineer,59.0,1.0,7764.16,2024-11-04 08:10:03,Paruh Baya,Besar,2,0.4180678777191603,2.6847985163414165
199.23,2023-09-04 16:04:27,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,2024-11-04 08:07:46,Dewasa Muda,Sedang,3,0.34100240431969153,0.4678734697455972
42.26,2023-10-26 16:19:25,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77,2024-11-04 08:09:35,Paruh Baya,Kecil,1,-0.896217507754791,-1.22561793424569
166.06,2023-07-14 16:06:06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,2024-11-04 08:07:04,Dewasa Muda,Sedang,1,-0.569226887971138,-0.8207027943192396
357.72,2023-08-07 17:29:48,Debit,Miami,ATM,53.0,Retired,25.0,1.0,7659.5,2024-11-04 08:11:19,Paruh Baya,Besar,3,0.8802037292539362,1.2735370243374269
588.37,2023-01-05 17:48:29,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,2024-11-04 08:07:39,Dewasa Muda,Besar,2,-1.5859448040808304,-0.538759987157797
72.82,2023-11-10 16:50:35,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,2024-11-04 08:06:49,Lansia,Kecil,0,1.3124438918348245,-0.6960342285335127
162.36,2023-11-22 16:10:32,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,2024-11-04 08:09:02,Dewasa Muda,Sedang,3,0.09088411288589142,-0.5860861746734538
584.82,2023-10-17 16:11:26,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,2024-11-04 08:09:47,Paruh Baya,Besar,2,1.0873214487397151,1.1898528065900813
38.15,2023-10-06 16:37:16,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.47,2024-11-04 08:12:23,Lansia,Kecil,0,0.48533114593780935,-0.8313294202344378
477.54,2023-08-21 17:20:05,Credit,San Francisco,ATM,23.0,Student,52.0,1.0,1598.63,2024-11-04 08:06:48,Remaja,Besar,1,-1.4951686028329718,1.4145731305235059
639.57,2023-12-18 16:25:18,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,2024-11-04 08:12:02,Paruh Baya,Besar,2,1.768263160802851,2.0239397146002447
58.23,2023-07-26 17:25:23,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,2024-11-04 08:09:59,Dewasa Muda,Kecil,3,0.2634377252472238,0.201005462988673
776.21,2023-02-22 17:15:20,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,2024-11-04 08:06:38,Lansia,Besar,2,1.1183132411355792,1.9112698373114032
211.36,2023-03-20 18:51:53,Debit,Portland,Branch,21.0,Student,117.0,1.0,6178.77,2024-11-04 08:09:07,Remaja,Sedang,1,-0.7294393652618357,-0.1173879212707393
188.61,2024-01-01 17:16:23,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,2024-11-04 08:06:23,Lansia,Sedang,0,1.4098374572927757,0.6974172295198069
675.37,2023-12-29 16:45:06,Credit,Jacksonville,Online,56.0,Retired,31.0,1.0,4704.91,2024-11-04 08:11:11,Paruh Baya,Besar,2,0.3361206897444072,2.265754383239939
94.82,2023-03-21 16:36:30,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.72,2024-11-04 08:12:17,Lansia,Kecil,0,0.3333678745903254,0.08811364449405004
425.18,2023-02-20 16:16:39,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,2024-11-04 08:11:26,Paruh Baya,Besar,0,0.6082955230474799,0.3957677179182364
50.28,2023-02-02 16:20:28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,2024-11-04 08:06:46,Paruh Baya,Kecil,0,0.8699760782462262,-0.1475648765277833
864.72,2023-08-25 16:35:39,Credit,Detroit,Branch,34.0,Engineer,112.0,1.0,7379.38,2024-11-04 08:11:10,Dewasa Muda,Besar,2,-0.23172802814124166,2.0922881601711323
70.68,2023-11-22 17:01:08,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.41,2024-11-04 08:10:55,Remaja,Kecil,1,-1.3555952704462473,-0.46428694154581324
261.77,2023-01-12 18:07:21,Debit,Chicago,Online,28.0,Student,46.0,1.0,824.71,2024-11-04 08:11:48,Dewasa Muda,Sedang,1,-1.3481527457306364,0.7575477599058784
183.22,2023-10-05 18:40:15,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,2024-11-04 08:07:27,Dewasa Muda,Sedang,1,-1.344846080606832,0.3276966508211123
156.86,2023-01-30 16:37:53,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,2024-11-04 08:10:27,Paruh Baya,Sedang,3,2.007721528270159,-0.1623675032757952
120.67,2023-12-25 18:16:39,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,2024-11-04 08:12:08,Paruh Baya,Sedang,3,-0.1598787891585724,-1.5856875510586723
308.62,2023-10-06 18:59:06,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,2024-11-04 08:06:47,Paruh Baya,Besar,3,1.3069014042359297,0.3484867561367113
506.81,2023-12-20 16:17:24,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,2024-11-04 08:08:00,Paruh Baya,Besar,2,0.15145305503757636,1.6063860541440753
328.39,2023-11-09 16:47:01,Debit,New York,ATM,41.0,Engineer,108.0,1.0,2523.83,2024-11-04 08:11:57,Paruh Baya,Besar,1,-0.6293651874754197,0.3529860502322759
796.3,2023-03-22 16:03:01,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,2024-11-04 08:08:32,Lansia,Besar,2,0.10242245200506099,2.3329372160091992
72.47,2023-10-17 18:02:43,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,2024-11-04 08:11:10,Dewasa Muda,Kecil,1,-1.1847179110010237,-0.13017905093116883
279.6,2023-05-31 16:28:06,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9,2024-11-04 08:06:53,Remaja,Sedang,1,-1.3896454501039992,-0.03182097627077041
304.2,2023-06-08 16:06:13,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.64,2024-11-04 08:10:19,Remaja,Besar,1,-1.6305417924688779,0.3398582647040601
351.38,2023-06-26 18:41:55,Debit,New York,Branch,64.0,Retired,21.0,1.0,7606.63,2024-11-04 08:06:32,Lansia,Besar,0,1.3159874101060143,1.2879711562207854
86.07,2023-11-20 18:40:45,Debit,Dallas,Branch,31.0,Doctor,23.0,1.0,842.56,2024-11-04 08:12:19,Dewasa Muda,Kecil,1,-1.129322011629069,0.4038574185971949
604.5,2023-08-08 18:39:24,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.42,2024-11-04 08:06:32,Dewasa Muda,Besar,2,-1.5423595240142054,1.553658802271297
258.7,2023-02-22 17:12:15,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,2024-11-04 08:06:36,Dewasa Muda,Sedang,1,-1.392003831753177,-0.021838798559455478
11.46,2023-01-31 17:14:32,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,2024-11-04 08:08:10,Lansia,Kecil,0,1.7604905344873925,-0.2727657638590873
63.76,2023-06-27 17:44:24,Debit,San Antonio,ATM,69.0,Retired,100.0,1.0,4980.26,2024-11-04 08:10:22,Lansia,Kecil,0,1.0405994566513708,-0.4562090316553097
446.83,2023-06-26 18:51:31,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,2024-11-04 08:09:33,Paruh Baya,Besar,2,-0.32654967286461534,0.39016788763618887
63.54,2023-05-22 18:23:18,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,2024-11-04 08:07:31,Dewasa Muda,Kecil,1,-0.823211390042336,-0.7988265794625821
81.11,2023-10-16 18:07:26,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,2024-11-04 08:07:46,Paruh Baya,Kecil,0,-0.3468338777834369,-0.4893111948948854
170.96,2023-12-28 16:46:46,Debit,Washington,Branch,64.0,Doctor,69.0,1.0,13374.89,2024-11-04 08:06:53,Lansia,Sedang,3,2.367613243787259,0.20902863383119225
48.51,2023-01-09 17:22:18,Debit,Austin,Branch,22.0,Student,69.0,1.0,3363.23,2024-11-04 08:10:53,Remaja,Kecil,1,-1.0765338708758634,-0.17718370925953603
325.03,2023-01-11 17:04:19,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,2024-11-04 08:10:08,Paruh Baya,Besar,3,2.1284285317161493,0.35149906601364134
125.83,2023-05-29 17:14:03,Debit,Los Angeles,Branch,57.0,Retired,138.0,1.0,6109.86,2024-11-04 08:11:30,Paruh Baya,Sedang,0,0.6946737966184597,-0.6255569157058221
506.83,2023-04-24 17:27:12,Debit,Indianapolis,Branch,37.0,Engineer,45.0,1.0,9975.79,2024-11-04 08:07:31,Dewasa Muda,Besar,2,0.5820116411145216,1.573920183203738
738.94,2023-10-09 18:54:21,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,2024-11-04 08:08:51,Paruh Baya,Besar,2,1.1894735262914888,1.0614656532611753
180.36,2023-05-30 16:12:10,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,2024-11-04 08:06:40,Dewasa Muda,Sedang,3,0.5188387723192318,0.3936743498514244
225.1,2023-12-11 17:28:44,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,2024-11-04 08:09:17,Dewasa Muda,Sedang,1,-1.1885105634975774,0.7457821155883116
359.51,2023-11-30 18:08:39,Debit,Charlotte,Branch,79.0,Retired,157.0,1.0,7153.72,2024-11-04 08:12:11,Lansia,Besar,0,1.6471314819849563,-0.050296455585771234
720.46,2023-12-07 16:10:40,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,2024-11-04 08:08:35,Paruh Baya,Besar,2,-0.06883137918608867,2.286463555834495
291.46,2023-02-08 16:29:56,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,2024-11-04 08:10:03,Paruh Baya,Sedang,0,0.8243094149399425,-0.04688455132282646
98.24,2023-04-10 17:58:46,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.66,2024-11-04 08:08:58,Dewasa Muda,Kecil,1,-1.466651457460801,-0.8037057125281272
100.48,2023-02-17 16:53:25,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,2024-11-04 08:12:12,Remaja,Sedang,1,-0.7953678159273434,-0.3537021403750898
45.9,2023-07-04 18:55:57,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,2024-11-04 08:07:45,Paruh Baya,Kecil,0,0.44284516176871513,-2.149140239694174
258.21,2023-11-27 17:19:31,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,2024-11-04 08:10:11,Dewasa Muda,Sedang,3,0.44067870988277896,-1.0496203693948638
287.51,2023-05-22 16:57:31,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.65,2024-11-04 08:08:19,Remaja,Sedang,1,-1.9895181114058405,-1.2431772322078583
501.3,2023-05-22 18:27:37,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,2024-11-04 08:08:07,Dewasa Muda,Besar,2,-0.25205787752474623,0.5511144913429066
26.1,2023-02-17 16:21:21,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.72,2024-11-04 08:07:09,Dewasa Muda,Kecil,1,-1.1702532208814158,0.11668098011575358
436.77,2023-09-28 16:14:49,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.69,2024-11-04 08:09:11,Remaja,Besar,1,-1.9042087408324115,0.041667350221461986
292.38,2023-05-15 16:49:14,Debit,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,2024-11-04 08:09:42,Lansia,Sedang,0,0.9004351066091179,-0.9374982492357037
25.29,2023-07-27 18:34:19,Debit,Miami,Online,50.0,Student,125.0,1.0,5374.69,2024-11-04 08:06:44,Paruh Baya,Kecil,0,0.3374241815043852,-0.825791321329502
123.35,2023-08-11 17:00:56,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,2024-11-04 08:09:58,Dewasa Muda,Sedang,3,-0.03433717222230509,0.6559618856293313
139.52,2023-09-22 18:02:42,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.22,2024-11-04 08:08:00,Remaja,Sedang,1,-1.3460730509863628,0.5041882429979218
51.2,2023-03-13 18:45:47,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6,2024-11-04 08:06:44,Remaja,Kecil,1,-1.7335125892024967,-0.30592981424824855
161.38,2023-11-09 16:06:17,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.34,2024-11-04 08:10:55,Remaja,Sedang,1,-0.9840387566797112,-0.12385440851886424
2.51,2023-04-17 16:04:21,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,2024-11-04 08:11:22,Lansia,Kecil,0,0.8988489307975193,0.02285633146211169
22.62,2023-05-10 16:35:02,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,2024-11-04 08:11:17,Lansia,Kecil,0,1.3451574378598166,-0.6110905993013315
126.83,2023-02-20 16:40:25,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,2024-11-04 08:10:31,Paruh Baya,Sedang,0,0.8240220355595841,0.36712114097330195
46.6,2023-08-30 17:54:55,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,2024-11-04 08:06:23,Paruh Baya,Kecil,0,-0.08840172335133678,-0.18673232259075945
243.8,2023-01-03 16:42:41,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,2024-11-04 08:10:09,Paruh Baya,Sedang,3,2.1547099954188913,0.6631054728843925
231.51,2023-08-28 17:22:16,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,2024-11-04 08:12:09,Paruh Baya,Sedang,0,0.7722727115128551,0.14324811352280428
175.05,2023-01-02 17:05:16,Debit,Fort Worth,Online,39.0,Engineer,34.0,1.0,1447.35,2024-11-04 08:08:09,Dewasa Muda,Sedang,1,-0.7489888921439243,0.5853839630589763
762.74,2023-05-02 17:24:54,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.1,2024-11-04 08:06:39,Lansia,Besar,2,-0.47783839626465024,0.42440531113051544
34.03,2023-05-22 17:09:30,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,2024-11-04 08:09:59,Paruh Baya,Kecil,0,0.3107624248283977,0.07024597425163674
15.95,2023-03-14 17:10:00,Debit,Raleigh,Branch,25.0,Student,52.0,1.0,1983.0,2024-11-04 08:11:39,Remaja,Kecil,1,-1.1731572886571418,-0.11612765672721713
211.36,2023-11-24 17:24:24,Debit,Milwaukee,ATM,57.0,Engineer,107.0,1.0,3120.1,2024-11-04 08:06:24,Paruh Baya,Sedang,0,0.16070891792991607,-0.03161711835304571
101.51,2023-03-23 16:17:51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,2024-11-04 08:11:54,Paruh Baya,Sedang,0,-0.37025929439185845,-1.3105301655734785
309.42,2023-10-18 16:51:31,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,2024-11-04 08:10:21,Dewasa Muda,Besar,3,0.005514839545173504,0.9540982394903207
257.6,2023-12-18 16:30:46,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,2024-11-04 08:09:57,Paruh Baya,Sedang,3,0.8537648778627258,-1.7390928829518646
746.78,2023-11-27 16:29:16,Credit,Fort Worth,Branch,21.0,Student,64.0,1.0,1699.81,2024-11-04 08:07:44,Remaja,Besar,2,-1.6729700066055602,2.1877603283997744
82.01,2023-12-25 17:27:57,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46,2024-11-04 08:07:14,Remaja,Kecil,1,-1.7234163144699213,-0.9353128411835636
476.99,2023-01-10 16:00:32,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,2024-11-04 08:10:10,Remaja,Besar,1,-1.7547389510076365,0.06372132366454591
320.11,2023-01-02 16:45:05,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.48,2024-11-04 08:07:38,Remaja,Besar,1,-1.0896603659884174,0.11276360140534829
333.39,2023-09-11 16:36:59,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,2024-11-04 08:08:37,Lansia,Besar,3,2.012266075135867,1.0861025631223626
10.3,2023-12-07 16:59:06,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,2024-11-04 08:10:12,Paruh Baya,Kecil,3,0.5689488451821753,-1.5943191788509705
416.55,2023-05-05 17:31:53,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.96,2024-11-04 08:09:17,Dewasa Muda,Besar,1,-1.2250420114513574,0.9986030868859095
84.91,2023-10-16 18:38:15,Debit,Raleigh,Online,18.0,Student,68.0,1.0,4734.110000000001,2024-11-04 08:06:59,Remaja,Kecil,1,-0.9989575763030611,-0.04521449833818772
98.95,2023-12-29 17:37:37,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,2024-11-04 08:07:52,Lansia,Kecil,0,1.4274549197825124,-0.07239063576181211
18.14,2023-02-17 18:46:59,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,2024-11-04 08:11:08,Paruh Baya,Kecil,0,0.8779612127883253,-0.08343262099860586
215.13,2023-01-05 16:02:42,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,2024-11-04 08:08:16,Paruh Baya,Sedang,0,-0.1357262743821331,-0.08472721549071648
218.57,2023-10-16 16:30:38,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,2024-11-04 08:08:19,Lansia,Sedang,3,2.316362244777853,0.037742163553113314
341.88,2023-06-14 16:34:43,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,2024-11-04 08:11:00,Paruh Baya,Besar,0,-0.23248738011648534,0.5863749860734799
691.92,2023-07-10 16:37:18,Debit,Boston,Online,19.0,Student,61.0,1.0,1084.65,2024-11-04 08:12:13,Remaja,Besar,2,-1.8398072610919942,2.0368907112448444
50.43,2023-07-10 16:06:28,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,2024-11-04 08:09:10,Dewasa Muda,Kecil,3,0.5127803553319575,0.0034763063452784453
440.43,2023-09-21 17:41:34,Debit,Colorado Springs,Branch,78.0,Retired,23.0,1.0,5123.24,2024-11-04 08:07:52,Lansia,Besar,0,1.385999159244739,1.5578961203730257
299.03,2023-01-19 17:27:01,Debit,Columbus,Branch,39.0,Engineer,52.0,1.0,1381.28,2024-11-04 08:10:02,Dewasa Muda,Sedang,1,-0.8312304566370727,0.816405864326099
1.98,2023-12-25 17:41:33,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,2024-11-04 08:10:47,Lansia,Kecil,3,2.0574464061882813,-1.3607758880622867
173.45,2023-12-25 16:25:43,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,2024-11-04 08:07:11,Dewasa Muda,Sedang,3,0.15087709493786525,-0.6875299753137989
438.76,2023-02-13 16:48:50,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,2024-11-04 08:11:13,Remaja,Besar,1,-1.5073439912681939,1.0765465053329397
519.62,2023-11-23 17:42:11,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,2024-11-04 08:06:37,Lansia,Besar,0,0.8801917349581385,1.653562902571932
738.68,2023-03-07 16:36:08,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,2024-11-04 08:11:40,Paruh Baya,Besar,2,1.7028304937197294,1.5464607696536803
151.14,2023-06-01 16:18:49,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,2024-11-04 08:11:40,Lansia,Sedang,0,0.37827076059229875,0.4556882232547185
75.77,2023-08-07 17:48:31,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,2024-11-04 08:09:47,Paruh Baya,Kecil,3,0.8704354771961236,-0.8894344549913219
444.52,2023-04-04 16:11:34,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,2024-11-04 08:06:58,Dewasa Muda,Besar,2,-0.5822122395688389,1.6523942209865825
5.29,2023-03-08 18:51:57,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,2024-11-04 08:09:14,Paruh Baya,Kecil,3,1.2939748685669075,-2.4032636187831256
97.63,2023-05-15 16:05:06,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,2024-11-04 08:11:10,Paruh Baya,Kecil,3,1.5165527739173974,-0.6068156621291259
256.95,2023-05-04 16:37:21,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,2024-11-04 08:08:10,Dewasa Muda,Sedang,1,-1.1490984203602965,0.492172762283201
734.86,2023-12-08 16:36:30,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,2024-11-04 08:08:49,Paruh Baya,Besar,2,-0.06882712031871016,-0.12246304360854177
84.28,2023-06-12 17:09:17,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,2024-11-04 08:07:40,Dewasa Muda,Kecil,3,1.3467461561503034,-0.7975023370221228
202.49,2023-12-28 16:30:32,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,2024-11-04 08:08:28,Paruh Baya,Sedang,3,0.6423353021398938,0.3214738780531773
154.99,2023-08-28 17:07:08,Debit,Mesa,Branch,25.0,Student,53.0,1.0,1419.31,2024-11-04 08:08:06,Remaja,Sedang,1,-1.3288733776222088,0.33480902392923023
481.53,2023-09-12 17:21:48,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,2024-11-04 08:11:54,Paruh Baya,Besar,2,0.4229935854845629,-0.8362306101743344
172.92,2023-08-28 16:56:05,Debit,Miami,Online,20.0,Student,212.0,1.0,416.37,2024-11-04 08:08:14,Remaja,Sedang,1,-1.9276597393980073,-1.1924516331003252
275.59,2023-10-10 16:49:03,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,2024-11-04 08:10:12,Paruh Baya,Sedang,0,0.38378548781182126,-1.1269772984929356
207.2,2024-01-01 16:12:32,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,2024-11-04 08:06:23,Paruh Baya,Sedang,0,1.1504935567267447,-0.30760343098094434
136.82,2023-08-25 18:24:06,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,2024-11-04 08:08:03,Dewasa Muda,Sedang,1,-0.15785760070799143,0.6607709592145461
211.36,2023-08-10 18:31:00,Debit,Chicago,Online,30.0,Engineer,28.0,1.0,8741.51,2024-11-04 08:08:34,Dewasa Muda,Sedang,3,0.21229332875846357,0.7677419877448778
26.3,2023-12-12 16:57:29,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,2024-11-04 08:09:28,Dewasa Muda,Kecil,3,0.12414465935261258,0.10391604350774714
319.5,2023-06-09 16:03:24,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,2024-11-04 08:10:45,Dewasa Muda,Besar,1,-1.0804214946039012,0.718260436081234
182.42,2023-03-22 16:59:56,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,2024-11-04 08:10:41,Paruh Baya,Sedang,0,-0.11951896064795359,-0.4248437311216076
716.62,2023-04-10 16:04:28,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,2024-11-04 08:10:05,Paruh Baya,Besar,2,-0.020768884249325215,0.3082524592696846
222.96,2023-03-23 17:26:31,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,2024-11-04 08:12:21,Lansia,Sedang,0,1.1897553786372772,-0.4271622746993411
79.77,2023-01-23 16:50:55,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,2024-11-04 08:08:44,Lansia,Kecil,0,0.9113961774022641,-1.072311364733838
431.08,2023-07-17 18:24:15,Debit,Albuquerque,Branch,45.0,Retired,25.0,1.0,6760.22,2024-11-04 08:06:52,Paruh Baya,Besar,2,0.3710774118180971,1.5201706936996258
592.24,2023-10-16 16:49:07,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,2024-11-04 08:07:20,Paruh Baya,Besar,2,0.9920871248042337,0.9014406372265075
